text,category
fiber energy Listes des entreprises ayant effectués les Travaux Bénéficiaire : GEAUFFROY ODETTE Partie chauffage PAC air/air Marque : DAIKIN Référence : 5MXM90N9 Puissance installée : 10 Kw Installateur : FIBER ENERGY RGE : QPAC/64112 Partie ECS Ballon Solaire Marque : Climer Référence : Ecoheat EH200 TD Volume installée : 200L Installateur : FIBER ENERGY RGE : QS/64112 Partie enveloppe Isolation pour comble perdus Marque : KNAUF Référence : SUPAFIL LOFT 045 Résistance thermique : 7.00m².K/W Épaisseur : 320mm Surface posée : 50m2 Installateur : FIBER ENERGY RGE : E-E183159,liste_entreprises
RSE ENERGIE Liste des entreprises ayant effectués les travaux Bénéficiaire : BELIS KATHERINE Partie chauffage PAC AIR/EAU Marque : HITACHI Alimentation : Trisphasé Référence : YUTAKI S80 COMBI 260L Installateur : RSE ENERGIE Puissance installée : 14 Kw RGE : QPAC/63711 PAC AIR/AIR Marque : HITACHI Alimentation : Trisphasé Référence : RAM40NP2E Installateur : RSE ENERGIE RGE : QPAC/63711 Poêle a granule Marque DFF Puissance installée : 8 Kw Installateur : BIO SERVICE Référence :KIARA RGE : QB/53445 Partie enveloppe Isolation thermique en combles perdus Marque : ISOVER Référence : Isolene 4 Résistance thermique : 7 m².K/ W Épaisseur : 330mm Surface posée : 57 m2 Installateur : RSE ENERGIE / E-E176254 Isolation thermique des murs par l'extérieur Marque : KNAUF Épaisseur : 120mm Référence : THERM ITEX TH 38 SE Surface posée :93 m2 Résistance thermique : 3.7 m².K/W Installateur : H2O EFFICIENCY/E-E16478 Isolation thermique du plancher bas Marque : KNAUF Référence : XTherm Réno SE Résistance thermique : 3 m². K/W Épaisseur : 96mm Surface posée : 12.15m2 Installateur :RSE ENERGIE / E-E176254,liste_entreprises
RS ENERGIE Liste des entreprises ayant effectués les travaux Bénéficiaire : BOUZIOUX MARIE FLORE Partie chauffage 2 PAC AIR/EAU Marque : HITACHI Référence : YUTAKI S80 16KW TRI COMBI 200L / UE : RAS-6WHNPE Puissance installée : 16 KW Installateur : RSE ENERGIE RGE : QPAC/63711 Partie E.C.S. Eau chaude sanitaire Marque : HITACHI Référence : Intégré dans la PAC YUTAKI S80 16KW TRI COMBI 200L / UE : RAS-6WHNPE Capacité installée : 200 L Installateur : RSE ENERGIE RGE : QPAC/63711 Partie enveloppe Isolation thermique des murs par l'intérieur Marque : ISOVER Référence : GR 032 Résistance thermique : 3.75 m². K/w Épaisseur : 120mm Surface posée : 80 m2 Installateur : RSE ENERGIE / E-E176254 Isolation thermique des combles perdus Marque : URSA Référence : P-M1021 Résistance thermique : 7 m². K/w Épaisseur : 280mm Surface posée : 126 m2 Installateur : RSE ENERGIE / E-E176254 Isolation thermique des murs par l'extérieur Marque : KNAUF Référence : THERM ITEX 38 SE Résistance thermique : 3.7 m². K/w Épaisseur : 120mm Surface posée : 330 m2 Installateur : H2O EFFICIENCY / E-E164785,liste_entreprises
25 ENERGIE Liste des entreprises ayant effectués les travaux Bénéficiaire : PICARD LAURA Partie chauffage PAC AIR/AIR Marque : HITACHI Référence : UE: RAM-53NP3E Puissance installée : 6.8 KW Installateur : RSE ENERGIE RGE : QPAC/63711 PAC AIR/AIR Marque : HITACHI Référence : UE: RAM-53NP3E Puissance installée : 6.8 KW Installateur : RSE ENERGIE RGE : QPAC/63711 Chauffage au bois Marque : DFF Référence : KIARA 8KW Puissance installée : 8 KW Installateur : BIO SERVICES RGE : QB/53445 Partie E.C.S. Ballon thermodynamique Marque : HITACHI Référence : LAGON 180 L Capacité installée : 180 Installateur : RSE ENERGIE RGE : QPAC/63711 Partie enveloppe Isolation thermique des murs par l'intérieur Marque : ISOVER Référence : GR 032 Résistance thermique : 3.75 m². K/w Épaisseur : 120mm Surface posée : 159.11 m2 Installateur : RSE ENERGIE / E-E176254 Isolation thermique des combles aménageables Marque : KNAUF Référence : RT PLUS 032 Résistance thermique : 6.3 m². K/w Épaisseur : 200mm Surface posée : 30 m2 Installateur : RSE ENERGIE / E-E176254,liste_entreprises
25 ENERGIE Liste des entreprises ayant effectués les travaux Bénéficiaire : MOUSSA ABDELAZIZ Partie chauffage PAC AIR/EAU Marque : ATLANTIC Référence : ATLANTIC ALFEA EXCELLIA 16 KW TRI COMBI Puissance installée : 16 KW Alimentation : Installateur : RSE ENERGIE RGE : QPAC/63711 Chauffage au bois poêle à granulés Modèle : DFF Référence : POELE KIARA 8KW Puissance installée : 8 KW Installateur : BIO SERVICES RGE : QB/53445 Partie enveloppe Isolation thermique des murs par l'intérieur Marque : ISOVER Référence : GR 032 Résistance thermique : 3.75m². K/w Épaisseur : 120mm Surface posée : 63 m2 Installateur : RSE ENERGIE / E-E176254 Isolation thermique des combles aménageables Marque : KNAUF Référence : RT PLUS 032 Résistance thermique : 6.3 m². K/w Épaisseur : 200mm Surface posée : 105 m2 Installateur : RSE ENERGIE / E-E176254,liste_entreprises
RSE ENERGIE Liste des entreprises ayant effectués les travaux Bénéficiaire : MOISA PETRICA Partie chauffage PAC AIR/EAU Marque : HITACHI Référence : YUTAKI S80 RAS-4WHVNPE Puissance installée : 11 KW Alimentation : Monophasée Installateur : RSE ENERGIE RGE : QPAC/63711 Partie enveloppe Isolation thermique en comble perdu Marque : Isover Référence : Isolene 4 Résistance thermique : 7 m².K/W Épaisseur : 330mm Surface posée : 45m2 Installateur : RSE ENERGIE / E-E176254 Isolation thermique en plancher-bas Marque : KNAUF Référence : Référence : XTherm Réno SE Résistance thermique : 3 m².K/W Épaisseur : 96mm Surface posée : 45 m2 Installateur : RSE ENERGIE / E-E176254,liste_entreprises
"REF ENERGIE Listes des entreprises ayant effectués les Travaux Bénéficiaire : MOHAMMEDI MOHAMMED Partie chauffage PAC AIR/EAU Marque : DAIKIN Référence : ALTHERMA 3H HT Puissance installée : 14 KW Installateur : RSE ENERGIE RGE : QPAC/63711 CHAUFFAGE AU BOIS Marque : DFF Référence : KIARA Puissance installée : 8 KW Installateur : BIO SERVICES RGE : QB/53445 Partie ECS Ballon Thermodynamique Marque : THALEOS Référence : PERFORMER 2 Volume installée : 200 L Installateur : RSE ENERGIE RGE : QPAC/63711 Partie enveloppe Isolation thermique des murs par l'extérieur Marque : KNAUF Référence : THERM ITEX TH 38 SE Résistance thermique : 3,7 m²K/w Épaisseur : 120mm Surface posée : 179m2 Installateur : H2O EFFICIENCY RGE : E-E164785 Isolation thermique en Plancher Marque : KNAUF Référence : XTHERM RENO SE Résistance thermique : 3.0m².K/W Épaisseur : 96mm Surface posée : 86m2 Installateur : RSE ENERGIE RGE : E-E176254",liste_entreprises
25 ENERGIE Liste des entreprises ayant effectués les travaux Bénéficiaire : MEKNACI NORA Partie chauffage 4 PAC AIR/AIR Marque : HITACHI Alimentation : Référence : RAM40NP2E BI SPLITS 5.2KW RGE : QPAC/63711 Puissance installée : 5.2KW Installateur : RSE ENERGIE 2 PAC AIR/AIR Marque : HITACHI Alimentation : Référence : RAM53NP3E TRI SPLITS 6.8KW RGE : QPAC/63711 Puissance installée : 6.8KW Installateur : RSE ENERGIE Chauffage au bois poêle à granulés Modèle : DFF Référence : POELE KIARA 8KW Puissance installée : 8 KW Alimentation : Installateur : BIO SERVICES RGE : QB/53445 Partie E.C.S. Eau chaude sanitaire Référence : PERFORMER 2 Modèle : THALEOS Alimentation : Capacité installée : 270 L RGE : QPAC/63711 Installateur : RSE ENERGIE Partie enveloppe Isolation thermique des murs par l'extérieur Marque : KNAUF Référence : THERM ITEX TH 38 S Résistance thermique : 3.7 m². K/w Épaisseur : 120mm Surface posée : 290 m2 Installateur : H2O EFFICIENCY / E-E164785 Isolation thermique des combles aménageables Marque : KNAUF Référence : RT PLUS 032 Résistance thermique : 6.3 m². K/w Épaisseur : 200mm Surface posée : 37 m2 Installateur : RSE ENERGIE/E-E176254 Isolation thermique des combles perdus Marque : ISOVER Référence : ISOLENE 4 Résistance thermique : 6.3 m². K/w Épaisseur : 330mm Surface posée : 19 m2 Installateur : RSE ENERGIE / E-E176254,liste_entreprises
RSE ENERGIE Liste des entreprises ayant effectués les travaux Bénéficiaire : MEKHELFI SARAH Partie chauffage PAC AIR/EAU Marque : Hitachi Installateur : RSE ENERGIE Référence : UE : RAS-6WHNPE RGE : QPAC/6371 Puissance installée : 16 KW Alimentation : Triphasée Partie eau- chaude sanitaire Chauffe-eau thermodynamique à accumulation Modèle : YUTAMPO R32 Alimentation : Référence : TAW-270RHC Installateur : RSE ENERGIE Capacité : 270 L RGE : QPAC/63711 Partie enveloppe Isolation thermique du plancher bas Marque : Knauf Surface posée : 55 m2 Référence : XTherm Réno SE Installateur : RSE ENERGIE Résistance thermique : 3 m².K/W RGE : E-E176254 Épaisseur : 96mm Isolation thermique des rampants Marque : Knauf Épaisseur : 200mm Référence : RT PLUS 032 Surface posée : 58 m2 Résistance thermique : 6.3 m². K/ W Installateur : RSE ENERGIE / E-E176254,liste_entreprises
RSE ENERGIE Liste des entreprises ayant effectués les travaux Bénéficiaire : KHAFIF NORDINE Partie chauffage PAC AIR/EAU Marque : HITACHI Référence : UE: RAS-6WHVNPE Puissance installée : 16 Kw Alimentation : Monophasée Installateur : RSE ENERGIE RGE : QPAC/63711 Chauffe-eau thermodynamique à accumulation Modèle : HITACHI Référence : YUTAMPO R32 Capacité : 270 L Alimentation : Triphasée Installateur : RSE ENERGIE RGE : / QPAC/63711 Partie enveloppe Isolation thermique du plancher bas Marque : Knauf Référence : XTherm Réno SE Résistance thermique : 3 m².K/W Épaisseur : 96mm Surface posée : 75 m2 Installateur : RSE ENERGIE / E-E176254 Isolation thermique des murs par l'extérieur Marque : Knauf Référence : THERM ITEX TH 38 SE Résistance thermique : 3.7 m². K/ W Épaisseur : 140mm Surface posée : 240 m2 Installateur : H2O EFFICIENCY/E-E164785,liste_entreprises
RSE Liste des entreprises ayant effectués les travaux ENERGIE Bénéficiaire : DENIS JEAN PAUL Partie chauffage PAC AIR/EAU Marque : Daikin Référence : ALTHERMA 3HHT Puissance installée : 14Kw Alimentation : Monophasé Installateur : RSE ENERGIE RGE: QPAC/63711 Poêle a bois Marque : INVICTA Puissance installée : 7Kw Installateur : BIO SERVICES RGE : QB/53445 Partie ECS Ballon Thermodynamique Marque : HITACHI Référence : Lagon monobloc Volume installée : 280L Installateur : RSE ENERGIE RGE:QPAC/63711 Partie enveloppe * Isolation pour comble aménageable avec parement Marque : kNAUF Référence : RT PLUS 032 Résistance thermique : 6.30m².K/W Épaisseur : 200mm Surface posée : 161m2 Installateur : RSE ENERGIE RGE : E-E176254 Isolation thermique des murs par l'intérieur Marque : Isover Référence : GR 032 Résistance thermique : 3.75m².K/W Épaisseur : 120mm Surface posée : 56m2 Installateur : RSE ENERGIE RGE : E-E176254 Partie Ventilation mécanique contrôlée VMC HYGRO A Marque : HYDRA ECOWATT 2'KHB T3/7P Type de ventilation : Type A Installateur : H2O EFFICIENCY RGE : E-E164785,liste_entreprises
"R$E ENERGIE Liste des entreprises ayant effectués les travaux Bénéficiaire : TROUART CLEMENT Partie chauffage PAC AIR/EAU Marque : HITACHI Référence : YUTAKI S80 TRI COMBI 260L Puissance installée : 14Kw Alimentation : Triphasé Installateur : RSE ENERGIE RGE : QPAC/63711 PAC AIR/AIR Marque : HITACHI Référence : RAM40NP2E Puissance installée : 5,2Kw RGE : QPAC/63711 Installateur : RSE ENERGIE Chauffage au bois poêle à granulés Modèle : DFF Référence : POELE KIARA 8KW Puissance installée : 8 KW RGE : QB/53445 Installateur: BIO SERVICES Partie ECS Ballon Combi integré dans la pac Référence : YUTAKI S80 COMBI 260L Marque : HITACHI Installateur : RSE ENERGIE Volume installée : 260L RGE : QPAC/63711 Partie enveloppe Isolation des combles perdus par déroulé Marque : Ursa Référence : P-M1021 Résistance thermique : 7m².K/W Épaisseur : 280mm Surface posée : 15.00 m2 Installateur : RSE ENERGIE RGE : E-E176254 Isolation de la toiture sous rampant Marque : KNAUF Référence : RT PLUS 032 Résistance thermique : 6,30m².K/W Épaisseur : 200 mm Surface posée : 311.00 m2 Installateur : RSE ENERGIE RGE : E-E176254",liste_entreprises
,liste_entreprises
"BUREAU D'ETUDE KYNAN INGENIERIE 62 Bis Avenue Henri Ginoux 92120 MONTROUGE Tel : 01 72 69 01 88 K KYNAN Email : contact@kynan-ingenierie.fr SYNTHESE D'AUDIT ÉNERGÉTIQUE Olivier COQUILLARD N° DE DOSSIER : TH-164 04361 Objet du présent document La synthèse d' audit énergétique a été établie à la demande du bénéficiaire, afin de l'accompagner dans son projet de rénovation énergétique globale.. RGE OPOiBi BAO L'INGÉNIERIE QUALIFIÉE EVOLUTION SED Efficacité énergétique ENR P a OMODUL 0 Bureau d' Études & d' Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr Olivier COQUILLARD N° DE DOSSIER : TH-164 04361",synthese_audit
"RGE KYNAN OPOiBi Bureau d'études Technique & Ingénierie Fluides L'INGÉNIERIE \QUALIFIÉE Efficacité énergétique et Thermique Synthèse d'audit énergétique d'une Maison Individuelle Certificat de Qualification RGE ETUDE OPQIBI KYNAN INGENIERIE : 21 08 4429 Propriétaire : Olivier COQUILLARD Adresse : 34 rue de flandres 94510 la queue en brie E-mail : olivier_0504@hotmail.fr Tél : 06-46-22-17-01 Date de visite : 05/08/2021 Modification : - Version : 1.0 Technique : Vivien Mountou BAO EVOLUTION SED P a OMDDUL Le logiciel utilisé pour le calcul des déperditions "" BAO Version 2.0.46 "" de PERRENOUD , l' étude est réalisé selon la méthodologique 16247 1.2012 et 16247-2.2014 1 Bureau d' Études & d' Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr Olivier COQUILLARD N° DE DOSSIER : TH-164 04361",synthese_audit
"RGE KYNAN OPOiBi Bureau d'études Technique & Ingénierie Fluides L'INGÉNIERIE \QUALIFIÉE Efficacité énergétique ENR et Thermique 2 Bureau d' Études & d' Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret:82220387300044 - APE 7112B  - siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr Olivier COQUILLARD N° DE DOSSIER : TH-164 04361",synthese_audit
"RGE KYNAN OPOiBi Bureau d'études Technique & Ingénierie Fluides L'INGÉNIERIE \QUALIFIÉE Efficacité énergétique ENR et Thermique SOMMAIRE 1. CARACTRESTIQUES PRINCIPALES : 2 1.1 LOCALISATION : 2 2. OBJET DU PRESENT AUDIT : 3 2.1 INTRODUCTION : 3 2.2 SCÉNARIOS DE RÉFÉRENCE : 3 2.3 ATTENTES ÉMISES PAR LE DEMANDEUR ET INFORMATIONS PRÉALABLES A L'AUDIT 3 2.4 RECUEIL DES DONNÉES PRÉALABLES 4 2.5 CARACTÉRISTIQUES ARCHITECTURALES 4 2.6 ANALYSE DES FACTURES DE CONSOMMATION D'ÉNERGIE 5 2.7 DESCRIPTION DES INVESTIGATIONS SUR SITE 5 2.8 PATHOLOGIES OBSERVÉES 5 2.9 DIFFICULTÉS RENCONTRÉES : 6 2.10 LA RÉGLEMENTATION THERMIQUE / LES LABELS : 6 3. LES AMELIORATIONS 7 3.1 DESCRIPTION DES TRAVAUX PAR POSTE 7 3.2 DESCRIPTIF ET SYNTHÈSE DES SCÉNARIOS D'AMÉLIORATION : 8 3.3 VUE ECONOMIQUE 9 3.4 VUE ENERGETIQUE ET ENVIRONNEMENTALE (3 USAGES) : 9 3.5 CALCUL DES DEPERDITIONS 9 3.6 CONFORT THERMIQUE (TIC) 9 3.7 DETAILS DES CONSOMATION : 10 3.8 MÉTHODE DE CALCUL DU TAUX D'ENR & R : 14 4. CONSEILS ECONOMES EN ENERGIE 15 5. AIDES MOBILISABLES 23 6. GLOSSAIRE : 24 7. ANNEXE : DETAILS DES SCENARIOS 26 1 Bureau d' Études & d' Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr Olivier COQUILLARD N° DE DOSSIER : TH-164 04361",synthese_audit
"RGE KYNAN OPOiBi Bureau d'études Technique & Ingénierie Fluides L'INGÉNIERIE \QUALIFIÉE Efficacité énergétique et Thermique 1. CARACTRESTIQUES PRINCIPALES : Désignation Valeur Type de bâtiment Maison individuelle Année de construction 1970 Typologie (nombre de pièces) NC Surface habitable 120 m² Surface de SHON 126 m² Altitude 100 Station météo de référence BRETIGNY-sur-ORGE DJU 2498 Zone climatique H1a Température de confort 21 °C Nombre d'habitants 5 Nature du chauffage existant Chaudière à GAZ État de la chaudière NC Ancienneté de la chaudière 2001 Ventilation Infiltration naturelle État de ventilation / État des ponts thermiques Ponts thermiques détectés au niveau des murs Étanchéité à l'air Problème d' étanchéités détectés au niveau de la toiture 1.1 LOCALISATION : Rue de Flandres 34 Rue de Flandres, 94510 La. 2 Bureau d' Études & d' Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE tontact@kynan-ingenierie.fr Olivier COQUILLARD N° DE DOSSIER : TH-164 04361",synthese_audit
"BUREAU D'ETUDE KYNAN INGENIERIE 62 Bis Avenue Henri Ginoux 92120 MONTROUGE Tel : 01 72 69 01 88 K KYNAN I NGEERE Email : contact@kynan-ingenierie.f SYNTHESE D'AUDIT ÉNERGÉTIQUE GEAUFFROY Odette N° DE DOSSIER : TH-164 01771 Objet du présent document La synthese d' Audit énergétique a été établi à la demande du bénéficiaire, afin de l'accompagner dans son projet de rénovation énergétique globale. RGE OPOiBi BAO L'INGÉNIERIE QUALIFIÉE EVOLUTION SED Efficacité énergétique ENR P a o M a o LI L Bureau d' Études & d' Ingénierie Thermique, Sarl au capital de 10000 € all Drc do DADIC Siret ADE 7112 R cigan contact@kynan-ingenierie.fr GEAUFFROY Odette N° DE DOSSIER : TH-164 01771",synthese_audit
"Synthèse D'Audit Énergétique d' une Maison Individuelle Certificat de Qualification RGE ETUDE OPQIBI KYNAN INGENIERIE : 21 08 4429 Propriétaire : GEAUFFROY Odette Adresse : 353 rue du fief du roc la Rochette 16110 E-mail : g.alain72@gmail.com Tél : 0609766001 Date de visite : 09/12/2021 Modification : - Version : 1.0 Technique : vivien MOUNTOU - - - - BAO EVOLUTION SED PROMODUL Le logiciel utilisé pour le calcul des déperditions "" BAO Version 2.0.46 "" de PERRENOUD , l'étude est réalisé selon la méthodologique 16247 1.2012 et 16247-2.2014 Bureau d' Études & d' Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr GEAUFFROY Odette N° DE DOSSIER : TH-164 01771",synthese_audit
"SOMMAIRE 1. CARACTRESTIQUES PRINCIPALES : 4 1.1 LOCALISATION : 4 2. OBJET DU PRESENT AUDIT : 5 2.1 INTRODUCTION : 5 2.2 SCÉNARIOS DE RÉFÉRENCE : 5 2.3 ATTENTES ÉMISES PAR LE DEMANDEUR ET INFORMATIONS PRÉALABLES À L'AUDIT 5 2.4 RECUEIL DES DONNÉES PRÉALABLES 6 2.5 CARACTÉRISTIQUES ARCHITECTURALES 6 2.6 ANALYSE DES FACTURES DE CONSOMMATION D'ENERGIE 6 2.7 DESCRIPTION DES INVESTIGATIONS SUR SITE 7 2.8 PATHOLOGIES OBSERVÉES 7 2.9 DIFFICULTÉS RENCONTRÉES : 7 2.10 LA RÉGLEMENTATION THERMIQUE / LES LABELS : 8 3. LES AMELIORATIONS 9 3.1 DESCRIPTION DES TRAVAUX PAR POSTE 9 3.2 DESCRIPTIF ET SYNTHÈSE DES SCÉNARIOS D'AMÉLIORATION : 10 3.3 VUE ECONOMIQUE 10 3.4 VUE ENERGETIQUE ET ENVIRONNEMENTALE (3 USAGES) : 11 3.5 CALCUL DES DEPERDITIONS 11 3.6 CONFORT THERMIQUE (TIC) 11 3.7 DETAILS DES CONSOMATION : 11 3.8 MÉTHODE DE CALCUL DU TAUX D'ENR & R : 15 4. CONSEILS ECONOMES EN ENERGIE 16 5. AIDES MOBILISABLES 24 6. GLOSSAIRE : 25 7. ANNEXE : DETAILS DES SCENARIOS 27 Bureau d' Études & d' Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr GEAUFFROY Odette N° DE DOSSIER : TH-164 01771",synthese_audit
"1. CARACTRESTIQUES PRINCIPALES : Désignation Valeur Type de bâtiment Maison individuelle Année de construction 1950 Typologie (nombre de pièces) T5 Surface habitable 121 m² Surface de SHON 121 m² Altitude 77 m Station météo de référence ANGOULEME DJU 2136 Zone climatique H2b Température de confort 21 °C Nombre d'habitants 1 Nature du chauffage existant Chaudière FIOUL État de la chaudière Moyen état Ancienneté de la chaudière 52 ans Ventilation Par infiltration naturelle État de ventilation / État des ponts thermiques Ponts thermiques détectés au niveau des murs Étanchéité à l'air Problème d' étanchéités détectés au niveau de la toiture 1.1 LOCALISATION : Bureau d' Études & d' Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr GEAUFFROY Odette N° DE DOSSIER : TH-164 01771",synthese_audit
"2. OBJET DU PRESENT AUDIT : 2.1 INTRODUCTION : Le présent audit a été établi à la demande du client, dans le but de l'accompagner dans un projet de rénovation de bâtiment. Il est important de rappeler qu'un audit énergétique n'a pas vertu à être prédictif, notamment en raison des variations du coût des énergies et de l'inflation quisont des donnéesà caractèrevariables. C'estunoutil d' aide à la décision, basé sur un état des lieux du bâtiment servant de base à des scénarios de travaux avec une projection dans le temps. Il intègre l'ensemble des consommations énergétiques : I. Chauffage, ventilation, rafraichissement II. Production d'eau chaude sanitaire III. Éclairage IV. Autres usages électriques Les simulations portent sur les impacts des postes Bâti (éléments de l'enveloppe thermique du bâtiment) et Equipements (tout système utilisant de l'énergie pour fonctionner et entrant dans une des catégories de consommations définies ci-dessus) Pour chaque scénario, il indique les gains énergétiques envisageables, les dépenses prévisionnelles associées (consommations, entretiens et remplacements suivant la durée de vie conventionnelle de chaque élément) ainsi qu'une estimation des coûts travaux. Ceci est complété par une indication des principales aides auxquelles les travaux peuvent être éligibles. 2.2 SCÉNARIOS DE RÉFÉRENCE : Les scénarios sont retenus conformément aux attentes du donneur d'ordre, à ses objectifs techniques et économiques. Un seul et même scénario peut inclure et respecter plusieurs des objectifs comme par ex : Cep - 30% avec consommation inférieure à 330KwhEP/m² Niveau BBC rénovation (4 étapes maximum) Coup de pouce Rénovation Performante : Arrêté du 11 Mars 2021 Sortie de passoire thermique (uniquement dans le cas d'une étiquette DPE classée F ou G en état INITIAL) 2.3 ATTENTES ÉMISES PAR LE DEMANDEUR ET INFORMATIONS PRÉALABLES À L'AUDIT Le propriétaire souhaite améliorer le confort de chauffage de son habitation et obtenir une baisse significative des consommations énergétiques. L'objectif identifié est l'accession à l'aide financière "" Coup de Pouce rénovation performante "" selon l'arrêté du 29 Déc 2014 modifié par celui du 8 Octobre 2020 et par celui du 11 Mars 2021, ainsi que la scénarisation d'un niveau BBC rénovation après travaux. Bureau d' Études & d' Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr GEAUFFROY Odette N° DE DOSSIER : TH-164 01771",synthese_audit
"BUREAU D'ETUDE KYNAN INGENIERIE 62 Bis Avenue Henri Ginoux 92120 MONTROUGE Tel : 01 72 69 01 88 K KYNAN I NGEER Email : contact@kynan-ingenierie.fr SYNTHESE D'AUDIT ÉNERGÉTIQUE MOHAMMEDI Mohammed N° DE DOSSIER : TH-164 04438 Objet du présent document La synthèse d' audit énergétique a été établi à la demande du bénéficiaire, afin de l'accompagner dans son projet de rénovation énergétique globale. RGE OPOiBi BAO L'INGÉNIERIE QUALIFIÉE EVOLUTION SED Efficacité énergétique ENR P a o M ODUL 0 Bureau d' Études & d'Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE contact@kynan-ingenierie.fr MOHAMMEDI MOHAMMED N° DE DOSSIER : TH-164 04438",synthese_audit
"RGE KYNAN OPOiBi Bureau d'études Technique & Ingénierie Fluides et Thermique L'INGÉNIERIE \QUALIFIÉE Efficacité énergétique Synthèse d'audit Énergétique d' une Maison Individuelle Certificat de Qualification RGE ETUDE OPQIBI KYNAN INGENIERIE : 21 08 4429 Propriétaire : MOHAMMEDI Mohammed Adresse : 24 Rue du Dr Infroy 77290, Mitry-Mory E-mail : MOHAMMEDI.MOHAMMED@GMAIL.COM Tél : 07 68 91 26 52 Date de visite :04/08/2021 Modification : - Version : 1.0 Technique : VIVIEN MOUNTOU BAO EVOLUTION SED PROMODUL Le logiciel utilisé pour le calcul des déperditions "" BAO Version 2.0.46 "" de PERRENOUD , l' étude est réalisé selon la méthodologique 16247 1.2012 et 16247-2.2014 1 Bureau d' Études & d'Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr MOHAMMEDI MOHAMMED N° DE DOSSIER : TH-164 04438",synthese_audit
"RGE KYNAN OPOiBi Bureau d'études Technique & Ingénierie Fluides et Thermique L'INGÉNIERIE \QUALIFIÉE Efficacité énergétique ENR SOMMAIRE 1. CARACTRESTIQUES PRINCIPALES : 2 1.1 LOCALISATION : 2 2. OBJET DU PRESENT AUDIT : 3 2.1 INTRODUCTION : 3 2.2 SCÉNARIOS DE RÉFÉRENCE : 3 2.3 ATTENTES ÉMISES PAR LE DEMANDEUR ET INFORMATIONS PRÉALABLES A L'AUDIT 3 2.4 RECUEIL DES DONNÉES PRÉALABLES 4 2.5 CARACTÉRISTIQUES ARCHITECTURALES 4 2.6 ANALYSE DES FACTURES DE CONSOMMATION D'ÉNERGIE 5 2.7 DESCRIPTION DES INVESTIGATIONS SUR SITE 5 2.8 PATHOLOGIES OBSERVÉES 5 2.9 DIFFICULTÉS RENCONTRÉES : 6 2.10 LA RÉGLEMENTATION THERMIQUE / LES LABELS : 6 3. LES AMELIORATIONS 7 3.1 DESCRIPTION DES TRAVAUX PAR POSTE 7 3.2 DESCRIPTIF ET SYNTHÈSE DES SCÉNARIOS D'AMÉLIORATION : 8 3.3 VUE ECONOMIQUE 9 3.4 VUE ENERGETIQUE ET ENVIRONNEMENTALE (3 USAGES) : 9 3.5 CALCUL DES DEPERDITIONS 9 3.6 CONFORT THERMIQUE (TIC) 9 3.7 DETAILS DES CONSOMATION : 10 3.8 MÉTHODE DE CALCUL DU TAUX D'ENR & R : 13 4. CONSEILS ECONOMES EN ENERGIE 14 5. AIDES MOBILISABLES 22 6. GLOSSAIRE : 23 7. ANNEXE : DETAILS DES SCENARIOS 25 1 Bureau d' Études & d'Ingénierie Thermique, Sarl au capital de 10000 € Inscrit au RCS de PARIS Siret : 82220387300044 - APE 7112 B siège au 62 Bis Av Henri Ginoux 92120 MONTROUGE ontact@kynan-ingenierie.fr MOHAMMEDI MOHAMMED N° DE DOSSIER : TH-164 04438",synthese_audit
